timestamp,type,severity,message,estimated_saving_kwh,condition
2010-07-02 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.85kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.548,hour in 1-5 & kW>0.8
2010-07-02 20:00:00,Peak_Shift,Medium,High consumption 1.51kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.302,hour=20 & kW>0.99
2010-07-03 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.49kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.191,hour in 1-5 & kW>0.8
2010-07-04 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.62kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.322,hour in 1-5 & kW>0.8
2010-07-04 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.81kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.509,hour in 1-5 & kW>0.8
2010-07-04 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.72kW at 3h. Check standby: router, fridge, Sub_metering_3.",1.424,hour in 1-5 & kW>0.8
2010-07-04 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.63kW at 4h. Check standby: router, fridge, Sub_metering_3.",1.331,hour in 1-5 & kW>0.8
2010-07-04 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.55kW at 5h. Check standby: router, fridge, Sub_metering_3.",1.255,hour in 1-5 & kW>0.8
2010-07-05 21:00:00,Peak_Shift,Medium,High consumption 1.87kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.374,hour=21 & kW>0.85
2010-07-06 20:00:00,Peak_Shift,Medium,High consumption 1.53kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.306,hour=20 & kW>1.02
2010-07-08 20:00:00,Peak_Shift,Medium,High consumption 1.95kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.391,hour=20 & kW>0.89
2010-07-10 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.13kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.835,hour in 1-5 & kW>0.8
2010-07-11 19:00:00,Peak_Shift,Medium,High consumption 1.95kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.39,hour=19 & kW>0.82
2010-07-12 20:00:00,Peak_Shift,Medium,High consumption 1.50kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.301,hour=20 & kW>0.97
2010-07-12 21:00:00,Peak_Shift,Medium,High consumption 2.00kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.4,hour=21 & kW>1.02
2010-07-13 20:00:00,Peak_Shift,Medium,High consumption 1.57kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.314,hour=20 & kW>1.13
2010-07-13 21:00:00,Peak_Shift,Medium,High consumption 2.11kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.423,hour=21 & kW>1.14
2010-07-14 21:00:00,Peak_Shift,Medium,High consumption 2.28kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.456,hour=21 & kW>1.00
2010-07-15 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.38kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.084,hour in 1-5 & kW>0.8
2010-07-15 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.26kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.959,hour in 1-5 & kW>0.8
2010-07-15 03:00:00,Night_Idle_Waste,Low,"Idle consumption 0.80kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.502,hour in 1-5 & kW>0.8
2010-07-15 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.84kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.535,hour in 1-5 & kW>0.8
2010-07-15 21:00:00,Peak_Shift,Medium,High consumption 1.73kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.346,hour=21 & kW>1.49
2010-07-17 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.02kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.719,hour in 1-5 & kW>0.8
2010-07-17 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.01kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.715,hour in 1-5 & kW>0.8
2010-07-20 20:00:00,Peak_Shift,Medium,High consumption 1.62kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.324,hour=20 & kW>0.72
2010-07-22 01:00:00,Night_Idle_Waste,Low,"Idle consumption 2.17kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.868,hour in 1-5 & kW>0.8
2010-07-22 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.46kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.162,hour in 1-5 & kW>0.8
2010-07-22 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.40kW at 3h. Check standby: router, fridge, Sub_metering_3.",1.104,hour in 1-5 & kW>0.8
2010-07-22 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.37kW at 4h. Check standby: router, fridge, Sub_metering_3.",1.068,hour in 1-5 & kW>0.8
2010-07-23 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.26kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.964,hour in 1-5 & kW>0.8
2010-07-23 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.24kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.945,hour in 1-5 & kW>0.8
2010-07-23 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.11kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.815,hour in 1-5 & kW>0.8
2010-07-23 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.84kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.545,hour in 1-5 & kW>0.8
2010-07-23 20:00:00,Peak_Shift,Medium,High consumption 1.50kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.3,hour=20 & kW>0.94
2010-07-23 21:00:00,Peak_Shift,Medium,High consumption 1.65kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.33,hour=21 & kW>0.98
2010-07-24 21:00:00,Peak_Shift,Medium,High consumption 1.75kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.351,hour=21 & kW>0.74
2010-07-25 01:00:00,Night_Idle_Waste,Low,"Idle consumption 0.90kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.601,hour in 1-5 & kW>0.8
2010-07-27 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.62kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.318,hour in 1-5 & kW>0.8
2010-07-27 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.81kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.51,hour in 1-5 & kW>0.8
2010-07-28 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.42kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.123,hour in 1-5 & kW>0.8
2010-07-31 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.01kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.705,hour in 1-5 & kW>0.8
2010-08-01 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.94kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.64,hour in 1-5 & kW>0.8
2010-08-02 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.86kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.56,hour in 1-5 & kW>0.8
2010-08-03 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.92kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.624,hour in 1-5 & kW>0.8
2010-08-04 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.15kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.855,hour in 1-5 & kW>0.8
2010-08-05 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.86kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.563,hour in 1-5 & kW>0.8
2010-08-06 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.23kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.926,hour in 1-5 & kW>0.8
2010-08-07 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.91kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.613,hour in 1-5 & kW>0.8
2010-08-08 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.18kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.883,hour in 1-5 & kW>0.8
2010-08-09 01:00:00,Night_Idle_Waste,Low,"Idle consumption 0.85kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.547,hour in 1-5 & kW>0.8
2010-08-10 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.25kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.949,hour in 1-5 & kW>0.8
2010-08-11 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.13kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.835,hour in 1-5 & kW>0.8
2010-08-12 01:00:00,Night_Idle_Waste,Low,"Idle consumption 0.94kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.642,hour in 1-5 & kW>0.8
2010-08-15 18:00:00,Peak_Shift,Medium,High consumption 2.18kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.435,hour=18 & kW>0.73
2010-08-17 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.08kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.78,hour in 1-5 & kW>0.8
2010-08-17 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.82kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.525,hour in 1-5 & kW>0.8
2010-08-17 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.81kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.513,hour in 1-5 & kW>0.8
2010-08-17 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.80kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.501,hour in 1-5 & kW>0.8
2010-08-18 01:00:00,Night_Idle_Waste,Low,"Idle consumption 0.90kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.597,hour in 1-5 & kW>0.8
2010-08-18 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.89kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.595,hour in 1-5 & kW>0.8
2010-08-18 03:00:00,Night_Idle_Waste,Low,"Idle consumption 0.89kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.592,hour in 1-5 & kW>0.8
2010-08-18 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.89kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.59,hour in 1-5 & kW>0.8
2010-08-18 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.89kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.588,hour in 1-5 & kW>0.8
2010-08-19 01:00:00,Night_Idle_Waste,Low,"Idle consumption 0.85kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.546,hour in 1-5 & kW>0.8
2010-08-19 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.84kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.544,hour in 1-5 & kW>0.8
2010-08-19 03:00:00,Night_Idle_Waste,Low,"Idle consumption 0.84kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.542,hour in 1-5 & kW>0.8
2010-08-19 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.84kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.54,hour in 1-5 & kW>0.8
2010-08-19 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.84kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.538,hour in 1-5 & kW>0.8
2010-08-25 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.84kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.539,hour in 1-5 & kW>0.8
2010-08-25 21:00:00,Peak_Shift,Medium,High consumption 1.58kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.316,hour=21 & kW>0.75
2010-08-27 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.11kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.809,hour in 1-5 & kW>0.8
2010-08-27 18:00:00,Peak_Shift,Medium,High consumption 2.80kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.56,hour=18 & kW>1.38
2010-08-27 19:00:00,Peak_Shift,High,High consumption 3.05kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.611,hour=19 & kW>1.51
2010-08-27 20:00:00,Peak_Shift,Medium,High consumption 2.08kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.416,hour=20 & kW>1.59
2010-08-27 21:00:00,Peak_Shift,Medium,High consumption 2.33kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.466,hour=21 & kW>1.67
2010-08-28 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.96kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.664,hour in 1-5 & kW>0.8
2010-08-29 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.12kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.819,hour in 1-5 & kW>0.8
2010-08-29 19:00:00,Peak_Shift,Medium,High consumption 1.75kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.349,hour=19 & kW>1.04
2010-08-29 20:00:00,Peak_Shift,Medium,High consumption 2.20kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.44,hour=20 & kW>1.11
2010-08-29 21:00:00,Peak_Shift,High,High consumption 3.23kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.647,hour=21 & kW>1.26
2010-08-30 21:00:00,Peak_Shift,Medium,High consumption 2.24kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.448,hour=21 & kW>1.32
2010-08-31 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.04kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.735,hour in 1-5 & kW>0.8
2010-08-31 18:00:00,Peak_Shift,Medium,High consumption 1.79kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.358,hour=18 & kW>1.16
2010-08-31 20:00:00,Peak_Shift,Medium,High consumption 1.82kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.364,hour=20 & kW>1.22
2010-09-01 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.80kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.503,hour in 1-5 & kW>0.8
2010-09-01 20:00:00,Peak_Shift,Medium,High consumption 1.86kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.372,hour=20 & kW>1.24
2010-09-01 21:00:00,Peak_Shift,Medium,High consumption 2.54kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.507,hour=21 & kW>1.31
2010-09-02 20:00:00,Peak_Shift,Medium,High consumption 2.41kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.481,hour=20 & kW>1.21
2010-09-02 21:00:00,Peak_Shift,Medium,High consumption 1.59kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.318,hour=21 & kW>1.16
2010-09-03 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.96kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.656,hour in 1-5 & kW>0.8
2010-09-03 20:00:00,Peak_Shift,Medium,High consumption 2.31kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.461,hour=20 & kW>1.05
2010-09-03 21:00:00,Peak_Shift,Medium,High consumption 1.80kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.361,hour=21 & kW>1.07
2010-09-04 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.06kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.763,hour in 1-5 & kW>0.8
2010-09-04 18:00:00,Peak_Shift,Medium,High consumption 1.61kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.322,hour=18 & kW>1.34
2010-09-04 19:00:00,Peak_Shift,Medium,High consumption 1.62kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.323,hour=19 & kW>1.39
2010-09-04 20:00:00,Peak_Shift,Medium,High consumption 2.28kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.456,hour=20 & kW>1.39
2010-09-04 21:00:00,Peak_Shift,Medium,High consumption 2.52kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.504,hour=21 & kW>1.43
2010-09-05 21:00:00,Peak_Shift,Medium,High consumption 2.12kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.424,hour=21 & kW>1.16
2010-09-06 21:00:00,Peak_Shift,Medium,High consumption 1.72kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.344,hour=21 & kW>1.20
2010-09-07 19:00:00,Peak_Shift,Medium,High consumption 2.76kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.552,hour=19 & kW>1.04
2010-09-07 20:00:00,Peak_Shift,Medium,High consumption 2.15kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.43,hour=20 & kW>1.09
2010-09-07 21:00:00,Peak_Shift,Medium,High consumption 2.25kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.45,hour=21 & kW>1.12
2010-09-08 18:00:00,Peak_Shift,Medium,High consumption 1.63kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.327,hour=18 & kW>1.23
2010-09-08 20:00:00,Peak_Shift,Medium,High consumption 1.85kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.371,hour=20 & kW>1.11
2010-09-08 21:00:00,Peak_Shift,Medium,High consumption 2.80kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.56,hour=21 & kW>1.14
2010-09-09 19:00:00,Peak_Shift,Medium,High consumption 1.54kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.308,hour=19 & kW>1.13
2010-09-09 20:00:00,Peak_Shift,Medium,High consumption 2.65kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.529,hour=20 & kW>1.17
2010-09-10 01:00:00,Night_Idle_Waste,Low,"Idle consumption 0.81kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.506,hour in 1-5 & kW>0.8
2010-09-10 18:00:00,Peak_Shift,Medium,High consumption 2.15kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.43,hour=18 & kW>0.94
2010-09-10 19:00:00,Peak_Shift,Medium,High consumption 1.80kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.36,hour=19 & kW>0.95
2010-09-10 20:00:00,Peak_Shift,Medium,High consumption 2.38kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.476,hour=20 & kW>0.94
2010-09-10 21:00:00,Peak_Shift,Medium,High consumption 2.08kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.415,hour=21 & kW>0.98
2010-09-11 21:00:00,Peak_Shift,Medium,High consumption 1.85kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.37,hour=21 & kW>1.22
2010-09-12 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.76kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.463,hour in 1-5 & kW>0.8
2010-09-12 02:00:00,Night_Idle_Waste,Low,"Idle consumption 2.27kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.974,hour in 1-5 & kW>0.8
2010-09-12 03:00:00,Night_Idle_Waste,Low,"Idle consumption 2.24kW at 3h. Check standby: router, fridge, Sub_metering_3.",1.936,hour in 1-5 & kW>0.8
2010-09-12 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.43kW at 4h. Check standby: router, fridge, Sub_metering_3.",1.129,hour in 1-5 & kW>0.8
2010-09-12 21:00:00,Peak_Shift,Medium,High consumption 1.54kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.309,hour=21 & kW>1.40
2010-09-13 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.97kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.668,hour in 1-5 & kW>0.8
2010-09-13 21:00:00,Peak_Shift,Medium,High consumption 1.80kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.359,hour=21 & kW>0.95
2010-09-14 18:00:00,Peak_Shift,Medium,High consumption 1.60kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.32,hour=18 & kW>1.09
2010-09-14 19:00:00,Peak_Shift,Medium,High consumption 1.98kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.397,hour=19 & kW>1.12
2010-09-14 20:00:00,Peak_Shift,Medium,High consumption 2.09kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.419,hour=20 & kW>1.15
2010-09-14 21:00:00,Peak_Shift,Medium,High consumption 2.14kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.428,hour=21 & kW>1.17
2010-09-15 21:00:00,Peak_Shift,Medium,High consumption 1.59kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.317,hour=21 & kW>0.79
2010-09-16 03:00:00,Night_Idle_Waste,Low,"Idle consumption 0.98kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.683,hour in 1-5 & kW>0.8
2010-09-16 20:00:00,Peak_Shift,Medium,High consumption 2.98kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.597,hour=20 & kW>1.13
2010-09-16 21:00:00,Peak_Shift,Medium,High consumption 1.73kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.346,hour=21 & kW>1.14
2010-09-17 18:00:00,Peak_Shift,Medium,High consumption 1.95kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.389,hour=18 & kW>1.30
2010-09-17 19:00:00,Peak_Shift,Medium,High consumption 2.93kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.585,hour=19 & kW>1.37
2010-09-17 20:00:00,Peak_Shift,Medium,High consumption 2.87kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.575,hour=20 & kW>1.37
2010-09-18 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.83kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.525,hour in 1-5 & kW>0.8
2010-09-18 19:00:00,Peak_Shift,Medium,High consumption 1.51kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.302,hour=19 & kW>0.99
2010-09-18 20:00:00,Peak_Shift,Medium,High consumption 1.74kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.348,hour=20 & kW>0.93
2010-09-18 21:00:00,Peak_Shift,Medium,High consumption 1.60kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.32,hour=21 & kW>0.98
2010-09-19 18:00:00,Peak_Shift,Medium,High consumption 1.64kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.328,hour=18 & kW>0.80
2010-09-19 20:00:00,Peak_Shift,Medium,High consumption 2.34kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.469,hour=20 & kW>0.81
2010-09-19 21:00:00,Peak_Shift,Medium,High consumption 1.90kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.38,hour=21 & kW>0.83
2010-09-20 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.85kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.55,hour in 1-5 & kW>0.8
2010-09-20 20:00:00,Peak_Shift,Medium,High consumption 2.06kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.413,hour=20 & kW>1.30
